source,source_term,setid,title,published_date,product_name,generic_name,active_ingredients,strengths,ndcs,package_descriptions,structured_text
DailyMed,levothyroxine,0210a600-747e-433a-8ba9-11692ecfb54a,LEVOTHYROXINE SODIUM TABLET [BRYANT RANCH PREPACK],"Apr 09, 2026",Levothyroxine Sodium,Levothyroxine Sodium,LEVOTHYROXINE SODIUM,88 ug,72162-1090-0,1000 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Levothyroxine Sodium
GENERIC_NAME: Levothyroxine Sodium
ACTIVE_INGREDIENTS: LEVOTHYROXINE SODIUM
STRENGTHS: 88 ug
NDCS: 72162-1090-0
PACKAGE_DESCRIPTIONS: 1000 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: LEVOTHYROXINE SODIUM TABLET [BRYANT RANCH PREPACK]
SETID: 0210a600-747e-433a-8ba9-11692ecfb54a
SOURCE: DailyMed"
DailyMed,levothyroxine,0b9d21d8-9b49-4fd2-b516-b25bc6a6b671,LEVOTHYROXINE SODIUM TABLET [BRYANT RANCH PREPACK],"Apr 09, 2026",Levothyroxine Sodium,Levothyroxine Sodium,LEVOTHYROXINE SODIUM,200 ug,72162-1094-0,1000 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Levothyroxine Sodium
GENERIC_NAME: Levothyroxine Sodium
ACTIVE_INGREDIENTS: LEVOTHYROXINE SODIUM
STRENGTHS: 200 ug
NDCS: 72162-1094-0
PACKAGE_DESCRIPTIONS: 1000 in 1 BOTTLE
PUBLISHED_DATE: Apr 09, 2026
TITLE: LEVOTHYROXINE SODIUM TABLET [BRYANT RANCH PREPACK]
SETID: 0b9d21d8-9b49-4fd2-b516-b25bc6a6b671
SOURCE: DailyMed"
DailyMed,cefixime,3194433c-c04e-442b-9668-fbeb0a15bac7,CEFIXIME CAPSULE [REMEDYREPACK INC.],"Apr 08, 2026",CEFIXIME,CEFIXIME,CEFIXIME,400 mg,70518-3221-0 | 70518-3221-1 | 70518-3221-2 | 70518-3221-3 | 70518-3221-4 | 70518-3221-5,"2 in 1 BOX | 1 in 1 POUCH | 2 in 1 BOX | 1 in 1 POUCH | 2 in 1 BOTTLE, PLASTIC | 2 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: CEFIXIME
GENERIC_NAME: CEFIXIME
ACTIVE_INGREDIENTS: CEFIXIME
STRENGTHS: 400 mg
NDCS: 70518-3221-0 | 70518-3221-1 | 70518-3221-2 | 70518-3221-3 | 70518-3221-4 | 70518-3221-5
PACKAGE_DESCRIPTIONS: 2 in 1 BOX | 1 in 1 POUCH | 2 in 1 BOX | 1 in 1 POUCH | 2 in 1 BOTTLE, PLASTIC | 2 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 08, 2026
TITLE: CEFIXIME CAPSULE [REMEDYREPACK INC.]
SETID: 3194433c-c04e-442b-9668-fbeb0a15bac7
SOURCE: DailyMed"
DailyMed,cefixime,9cdb156f-7a99-413e-b49a-ffafaf9e93fe,CEFIXIME CAPSULE [AUROBINDO PHARMA LIMITED],"Apr 02, 2026",Cefixime,Cefixime,CEFIXIME,400 mg,59651-647-10 | 59651-647-50,1 in 1 CARTON | 10 in 1 BLISTER PACK | 50 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Cefixime
GENERIC_NAME: Cefixime
ACTIVE_INGREDIENTS: CEFIXIME
STRENGTHS: 400 mg
NDCS: 59651-647-10 | 59651-647-50
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 10 in 1 BLISTER PACK | 50 in 1 BOTTLE
PUBLISHED_DATE: Apr 02, 2026
TITLE: CEFIXIME CAPSULE [AUROBINDO PHARMA LIMITED]
SETID: 9cdb156f-7a99-413e-b49a-ffafaf9e93fe
SOURCE: DailyMed"
DailyMed,cefpodoxime,ca125f98-0ea7-43c3-9861-9dada1efef45,CEFPODOXIME PROXETIL POWDER [AX PHARMACEUTICAL CORP],"Jan 19, 2026",Cefpodoxime Proxetil,Cefpodoxime Proxetil,CEFPODOXIME PROXETIL,1 g in 1 g,73377-069-01 | 73377-069-02 | 73377-069-03,250 g in 1 JAR | 50 g in 1 JAR | 100 g in 1 JAR,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Cefpodoxime Proxetil
GENERIC_NAME: Cefpodoxime Proxetil
ACTIVE_INGREDIENTS: CEFPODOXIME PROXETIL
STRENGTHS: 1 g in 1 g
NDCS: 73377-069-01 | 73377-069-02 | 73377-069-03
PACKAGE_DESCRIPTIONS: 250 g in 1 JAR | 50 g in 1 JAR | 100 g in 1 JAR
PUBLISHED_DATE: Jan 19, 2026
TITLE: CEFPODOXIME PROXETIL POWDER [AX PHARMACEUTICAL CORP]
SETID: ca125f98-0ea7-43c3-9861-9dada1efef45
SOURCE: DailyMed"
DailyMed,cefpodoxime,427a35b9-445b-432d-a100-ca4c86b97e18,"CEFPODOXIME PROXETIL TABLET [BUTLER ANIMAL HEALTH SUPPLY, LLC DBA COVETRUS NORTH AMERICA]","Nov 17, 2025",Cefpodoxime Proxetil,Cefpodoxime Proxetil,CEFPODOXIME PROXETIL | CEFPODOXIME PROXETIL,100 mg | 200 mg,11695-7040-1 | 11695-7040-2,250 in 1 BOTTLE | 100 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Cefpodoxime Proxetil
GENERIC_NAME: Cefpodoxime Proxetil
ACTIVE_INGREDIENTS: CEFPODOXIME PROXETIL | CEFPODOXIME PROXETIL
STRENGTHS: 100 mg | 200 mg
NDCS: 11695-7040-1 | 11695-7040-2
PACKAGE_DESCRIPTIONS: 250 in 1 BOTTLE | 100 in 1 BOTTLE
PUBLISHED_DATE: Nov 17, 2025
TITLE: CEFPODOXIME PROXETIL TABLET [BUTLER ANIMAL HEALTH SUPPLY, LLC DBA COVETRUS NORTH AMERICA]
SETID: 427a35b9-445b-432d-a100-ca4c86b97e18
SOURCE: DailyMed"
DailyMed,cefpodoxime,427a35b9-445b-432d-a100-ca4c86b97e18,"CEFPODOXIME PROXETIL TABLET [BUTLER ANIMAL HEALTH SUPPLY, LLC DBA COVETRUS NORTH AMERICA]","Nov 17, 2025",Cefpodoxime Proxetil,Cefpodoxime Proxetil,CEFPODOXIME PROXETIL | CEFPODOXIME PROXETIL,100 mg | 200 mg,11695-7041-1 | 11695-7041-2,250 in 1 BOTTLE | 100 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Cefpodoxime Proxetil
GENERIC_NAME: Cefpodoxime Proxetil
ACTIVE_INGREDIENTS: CEFPODOXIME PROXETIL | CEFPODOXIME PROXETIL
STRENGTHS: 100 mg | 200 mg
NDCS: 11695-7041-1 | 11695-7041-2
PACKAGE_DESCRIPTIONS: 250 in 1 BOTTLE | 100 in 1 BOTTLE
PUBLISHED_DATE: Nov 17, 2025
TITLE: CEFPODOXIME PROXETIL TABLET [BUTLER ANIMAL HEALTH SUPPLY, LLC DBA COVETRUS NORTH AMERICA]
SETID: 427a35b9-445b-432d-a100-ca4c86b97e18
SOURCE: DailyMed"
DailyMed,cefuroxime,4e4426a4-0ca9-dad5-e063-6294a90a5fdb,"CEFUROXIME AXETIL TABLET, FILM COATED [NUCARE PHARMACEUTICALS, INC.]","Apr 01, 2026",Cefuroxime axetil,Cefuroxime axetil,CEFUROXIME AXETIL,500 mg,68071-3975-4,14 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Cefuroxime axetil
GENERIC_NAME: Cefuroxime axetil
ACTIVE_INGREDIENTS: CEFUROXIME AXETIL
STRENGTHS: 500 mg
NDCS: 68071-3975-4
PACKAGE_DESCRIPTIONS: 14 in 1 BOTTLE
PUBLISHED_DATE: Apr 01, 2026
TITLE: CEFUROXIME AXETIL TABLET, FILM COATED [NUCARE PHARMACEUTICALS, INC.]
SETID: 4e4426a4-0ca9-dad5-e063-6294a90a5fdb
SOURCE: DailyMed"
DailyMed,cefuroxime,a84ac4ed-c268-4e9f-9df8-256e0a64cd16,"CEFUROXIME AXETIL TABLET [PD-RX PHARMACEUTICALS, INC.]","Mar 20, 2026",Cefuroxime Axetil,Cefuroxime Axetil,CEFUROXIME AXETIL,250 mg,43063-623-14 | 43063-623-20,"14 in 1 BOTTLE, PLASTIC | 20 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Cefuroxime Axetil
GENERIC_NAME: Cefuroxime Axetil
ACTIVE_INGREDIENTS: CEFUROXIME AXETIL
STRENGTHS: 250 mg
NDCS: 43063-623-14 | 43063-623-20
PACKAGE_DESCRIPTIONS: 14 in 1 BOTTLE, PLASTIC | 20 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Mar 20, 2026
TITLE: CEFUROXIME AXETIL TABLET [PD-RX PHARMACEUTICALS, INC.]
SETID: a84ac4ed-c268-4e9f-9df8-256e0a64cd16
SOURCE: DailyMed"
DailyMed,ceftriaxone,9c801096-ca61-4b29-a1e1-5f7e7813b191,"CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [REMEDYREPACK INC.]","Feb 09, 2026",Ceftriaxone Sodium,Ceftriaxone Sodium,CEFTRIAXONE SODIUM,1 g,70518-2499-0 | 70518-2499-1,"10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ceftriaxone Sodium
GENERIC_NAME: Ceftriaxone Sodium
ACTIVE_INGREDIENTS: CEFTRIAXONE SODIUM
STRENGTHS: 1 g
NDCS: 70518-2499-0 | 70518-2499-1
PACKAGE_DESCRIPTIONS: 10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE
PUBLISHED_DATE: Feb 09, 2026
TITLE: CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [REMEDYREPACK INC.]
SETID: 9c801096-ca61-4b29-a1e1-5f7e7813b191
SOURCE: DailyMed"
DailyMed,ceftriaxone,4cdf0743-c62b-4969-b9c9-4c6400644f6c,"CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]","Feb 06, 2026",Ceftriaxone Sodium,Ceftriaxone Sodium,CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM,1 g | 250 mg | 2 g | 500 mg,67184-1005-1 | 67184-1005-2,"10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE | 1 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ceftriaxone Sodium
GENERIC_NAME: Ceftriaxone Sodium
ACTIVE_INGREDIENTS: CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM
STRENGTHS: 1 g | 250 mg | 2 g | 500 mg
NDCS: 67184-1005-1 | 67184-1005-2
PACKAGE_DESCRIPTIONS: 10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE | 1 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE
PUBLISHED_DATE: Feb 06, 2026
TITLE: CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]
SETID: 4cdf0743-c62b-4969-b9c9-4c6400644f6c
SOURCE: DailyMed"
DailyMed,ceftriaxone,4cdf0743-c62b-4969-b9c9-4c6400644f6c,"CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]","Feb 06, 2026",Ceftriaxone Sodium,Ceftriaxone Sodium,CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM,1 g | 250 mg | 2 g | 500 mg,67184-1006-1 | 67184-1006-2,"10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE | 1 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ceftriaxone Sodium
GENERIC_NAME: Ceftriaxone Sodium
ACTIVE_INGREDIENTS: CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM
STRENGTHS: 1 g | 250 mg | 2 g | 500 mg
NDCS: 67184-1006-1 | 67184-1006-2
PACKAGE_DESCRIPTIONS: 10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE | 1 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE
PUBLISHED_DATE: Feb 06, 2026
TITLE: CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]
SETID: 4cdf0743-c62b-4969-b9c9-4c6400644f6c
SOURCE: DailyMed"
DailyMed,ceftriaxone,4cdf0743-c62b-4969-b9c9-4c6400644f6c,"CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]","Feb 06, 2026",Ceftriaxone Sodium,Ceftriaxone Sodium,CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM,1 g | 250 mg | 2 g | 500 mg,67184-1007-1,"10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ceftriaxone Sodium
GENERIC_NAME: Ceftriaxone Sodium
ACTIVE_INGREDIENTS: CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM
STRENGTHS: 1 g | 250 mg | 2 g | 500 mg
NDCS: 67184-1007-1
PACKAGE_DESCRIPTIONS: 10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE
PUBLISHED_DATE: Feb 06, 2026
TITLE: CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]
SETID: 4cdf0743-c62b-4969-b9c9-4c6400644f6c
SOURCE: DailyMed"
DailyMed,ceftriaxone,4cdf0743-c62b-4969-b9c9-4c6400644f6c,"CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]","Feb 06, 2026",Ceftriaxone Sodium,Ceftriaxone Sodium,CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM,1 g | 250 mg | 2 g | 500 mg,67184-1008-1,"10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ceftriaxone Sodium
GENERIC_NAME: Ceftriaxone Sodium
ACTIVE_INGREDIENTS: CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM | CEFTRIAXONE SODIUM
STRENGTHS: 1 g | 250 mg | 2 g | 500 mg
NDCS: 67184-1008-1
PACKAGE_DESCRIPTIONS: 10 in 1 CARTON | 1 in 1 VIAL, SINGLE-USE
PUBLISHED_DATE: Feb 06, 2026
TITLE: CEFTRIAXONE SODIUM INJECTION, POWDER, FOR SOLUTION [QILU PHARMACEUTICAL CO., LTD.]
SETID: 4cdf0743-c62b-4969-b9c9-4c6400644f6c
SOURCE: DailyMed"
DailyMed,ciprofloxacin,0fac4466-fbe5-49d2-96e3-e3ac2739bd5b,"CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE) TABLET, FILM COATED [AMERICAN HEALTH PACKAGING]","Apr 09, 2026",Ciprofloxacin,Ciprofloxacin Hydrochloride,CIPROFLOXACIN HYDROCHLORIDE,500 mg,60687-860-01 | 60687-860-11,100 in 1 CARTON | 1 in 1 BLISTER PACK,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ciprofloxacin
GENERIC_NAME: Ciprofloxacin Hydrochloride
ACTIVE_INGREDIENTS: CIPROFLOXACIN HYDROCHLORIDE
STRENGTHS: 500 mg
NDCS: 60687-860-01 | 60687-860-11
PACKAGE_DESCRIPTIONS: 100 in 1 CARTON | 1 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 09, 2026
TITLE: CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE) TABLET, FILM COATED [AMERICAN HEALTH PACKAGING]
SETID: 0fac4466-fbe5-49d2-96e3-e3ac2739bd5b
SOURCE: DailyMed"
DailyMed,ciprofloxacin,44b6cefc-7638-4437-95e7-8f239f66a9d4,"CIPROFLOXACIN TABLET, FILM COATED [REMEDYREPACK INC.]","Apr 06, 2026",Ciprofloxacin,Ciprofloxacin,CIPROFLOXACIN HYDROCHLORIDE,500 mg,70518-3063-0 | 70518-3063-1 | 70518-3063-2 | 70518-3063-3 | 70518-3063-4 | 70518-3063-5 | 70518-3063-6,"30 in 1 BLISTER PACK | 14 in 1 BLISTER PACK | 20 in 1 BOTTLE, PLASTIC | 20 in 1 BLISTER PACK | 14 in 1 BOTTLE, PLASTIC | 10 in 1 BOTTLE, PLASTIC | 30 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ciprofloxacin
GENERIC_NAME: Ciprofloxacin
ACTIVE_INGREDIENTS: CIPROFLOXACIN HYDROCHLORIDE
STRENGTHS: 500 mg
NDCS: 70518-3063-0 | 70518-3063-1 | 70518-3063-2 | 70518-3063-3 | 70518-3063-4 | 70518-3063-5 | 70518-3063-6
PACKAGE_DESCRIPTIONS: 30 in 1 BLISTER PACK | 14 in 1 BLISTER PACK | 20 in 1 BOTTLE, PLASTIC | 20 in 1 BLISTER PACK | 14 in 1 BOTTLE, PLASTIC | 10 in 1 BOTTLE, PLASTIC | 30 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 06, 2026
TITLE: CIPROFLOXACIN TABLET, FILM COATED [REMEDYREPACK INC.]
SETID: 44b6cefc-7638-4437-95e7-8f239f66a9d4
SOURCE: DailyMed"
DailyMed,ofloxacin,5f4213e4-de32-4c03-8800-e254b98538ea,OFLOXACIN SOLUTION/ DROPS [PREFERRED PHARMACEUTICALS INC.],"Mar 18, 2026",Ofloxacin,Ofloxacin,OFLOXACIN,3 mg in 1 mL,68788-4086-1,1 in 1 CARTON | 10 mL in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Ofloxacin
GENERIC_NAME: Ofloxacin
ACTIVE_INGREDIENTS: OFLOXACIN
STRENGTHS: 3 mg in 1 mL
NDCS: 68788-4086-1
PACKAGE_DESCRIPTIONS: 1 in 1 CARTON | 10 mL in 1 BOTTLE
PUBLISHED_DATE: Mar 18, 2026
TITLE: OFLOXACIN SOLUTION/ DROPS [PREFERRED PHARMACEUTICALS INC.]
SETID: 5f4213e4-de32-4c03-8800-e254b98538ea
SOURCE: DailyMed"
DailyMed,ofloxacin,a7952956-b64a-0f99-e053-2995a90a0f91,OFLOXACIN OTIC (OFLOXACIN) SOLUTION [DIRECT RX],"Mar 18, 2026",OFLOXACIN OTIC,OFLOXACIN,OFLOXACIN,3 mg in 1 mL,72189-108-05,"5 mL in 1 BOTTLE, DROPPER","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: OFLOXACIN OTIC
GENERIC_NAME: OFLOXACIN
ACTIVE_INGREDIENTS: OFLOXACIN
STRENGTHS: 3 mg in 1 mL
NDCS: 72189-108-05
PACKAGE_DESCRIPTIONS: 5 mL in 1 BOTTLE, DROPPER
PUBLISHED_DATE: Mar 18, 2026
TITLE: OFLOXACIN OTIC (OFLOXACIN) SOLUTION [DIRECT RX]
SETID: a7952956-b64a-0f99-e053-2995a90a0f91
SOURCE: DailyMed"
DailyMed,levofloxacin,a5ae33ad-4703-4cb2-8618-6439c906be99,"LEVOFLOXACIN TABLET, FILM COATED [PD-RX PHARMACEUTICALS, INC.]","Mar 20, 2026",Levofloxacin,Levofloxacin,LEVOFLOXACIN,500 mg,43063-457-03 | 43063-457-05 | 43063-457-07 | 43063-457-10 | 43063-457-14 | 43063-457-20,"3 in 1 BOTTLE, PLASTIC | 5 in 1 BOTTLE, PLASTIC | 7 in 1 BOTTLE, PLASTIC | 10 in 1 BOTTLE, PLASTIC | 14 in 1 BOTTLE, PLASTIC | 20 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Levofloxacin
GENERIC_NAME: Levofloxacin
ACTIVE_INGREDIENTS: LEVOFLOXACIN
STRENGTHS: 500 mg
NDCS: 43063-457-03 | 43063-457-05 | 43063-457-07 | 43063-457-10 | 43063-457-14 | 43063-457-20
PACKAGE_DESCRIPTIONS: 3 in 1 BOTTLE, PLASTIC | 5 in 1 BOTTLE, PLASTIC | 7 in 1 BOTTLE, PLASTIC | 10 in 1 BOTTLE, PLASTIC | 14 in 1 BOTTLE, PLASTIC | 20 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Mar 20, 2026
TITLE: LEVOFLOXACIN TABLET, FILM COATED [PD-RX PHARMACEUTICALS, INC.]
SETID: a5ae33ad-4703-4cb2-8618-6439c906be99
SOURCE: DailyMed"
DailyMed,levofloxacin,4f40d5fa-ebcc-516c-e054-00144ff8d46c,"LEVOFLOXACIN TABLET LEVOFLOXACIN TABLET, FILM COATED [DIRECT RX]","Mar 18, 2026",LEVOFLOXACIN,LEVOFLOXACIN,LEVOFLOXACIN | LEVOFLOXACIN,500 mg | 750 mg,61919-440-14,14 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: LEVOFLOXACIN
GENERIC_NAME: LEVOFLOXACIN
ACTIVE_INGREDIENTS: LEVOFLOXACIN | LEVOFLOXACIN
STRENGTHS: 500 mg | 750 mg
NDCS: 61919-440-14
PACKAGE_DESCRIPTIONS: 14 in 1 BOTTLE
PUBLISHED_DATE: Mar 18, 2026
TITLE: LEVOFLOXACIN TABLET LEVOFLOXACIN TABLET, FILM COATED [DIRECT RX]
SETID: 4f40d5fa-ebcc-516c-e054-00144ff8d46c
SOURCE: DailyMed"
DailyMed,levofloxacin,4f40d5fa-ebcc-516c-e054-00144ff8d46c,"LEVOFLOXACIN TABLET LEVOFLOXACIN TABLET, FILM COATED [DIRECT RX]","Mar 18, 2026",LEVOFLOXACIN,LEVOFLOXACIN,LEVOFLOXACIN | LEVOFLOXACIN,500 mg | 750 mg,61919-426-07 | 61919-426-10,7 in 1 BOTTLE | 10 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: LEVOFLOXACIN
GENERIC_NAME: LEVOFLOXACIN
ACTIVE_INGREDIENTS: LEVOFLOXACIN | LEVOFLOXACIN
STRENGTHS: 500 mg | 750 mg
NDCS: 61919-426-07 | 61919-426-10
PACKAGE_DESCRIPTIONS: 7 in 1 BOTTLE | 10 in 1 BOTTLE
PUBLISHED_DATE: Mar 18, 2026
TITLE: LEVOFLOXACIN TABLET LEVOFLOXACIN TABLET, FILM COATED [DIRECT RX]
SETID: 4f40d5fa-ebcc-516c-e054-00144ff8d46c
SOURCE: DailyMed"
DailyMed,metronidazole,5cc3fd98-d579-432e-a4b5-b6d5586991a6,METRONIDAZOLE TABLET [REMEDYREPACK INC.],"Apr 08, 2026",Metronidazole,METRONIDAZOLE,METRONIDAZOLE,500 mg,70518-3265-0 | 70518-3265-1 | 70518-3265-2 | 70518-3265-3 | 70518-3265-4 | 70518-3265-5,"14 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 14 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 20 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Metronidazole
GENERIC_NAME: METRONIDAZOLE
ACTIVE_INGREDIENTS: METRONIDAZOLE
STRENGTHS: 500 mg
NDCS: 70518-3265-0 | 70518-3265-1 | 70518-3265-2 | 70518-3265-3 | 70518-3265-4 | 70518-3265-5
PACKAGE_DESCRIPTIONS: 14 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 14 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 20 in 1 BOTTLE, PLASTIC | 30 in 1 BLISTER PACK
PUBLISHED_DATE: Apr 08, 2026
TITLE: METRONIDAZOLE TABLET [REMEDYREPACK INC.]
SETID: 5cc3fd98-d579-432e-a4b5-b6d5586991a6
SOURCE: DailyMed"
DailyMed,metronidazole,d5784eeb-6b99-4e8a-847b-b0d1090ed48a,METRONIDAZOLE TABLET [REMEDYREPACK INC.],"Apr 02, 2026",metronidazole,metronidazole,METRONIDAZOLE,500 mg,70518-2663-0 | 70518-2663-1 | 70518-2663-2 | 70518-2663-3 | 70518-2663-4 | 70518-2663-5 | 70518-2663-6 | 70518-2663-7 | 70518-2663-8,"4 in 1 BOTTLE, PLASTIC | 14 in 1 BOTTLE, PLASTIC | 14 in 1 BLISTER PACK | 30 in 1 BLISTER PACK | 14 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 28 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 100 in 1 BOTTLE, PLASTIC","TYPE: DAILMED_PRODUCT
PRODUCT_NAME: metronidazole
GENERIC_NAME: metronidazole
ACTIVE_INGREDIENTS: METRONIDAZOLE
STRENGTHS: 500 mg
NDCS: 70518-2663-0 | 70518-2663-1 | 70518-2663-2 | 70518-2663-3 | 70518-2663-4 | 70518-2663-5 | 70518-2663-6 | 70518-2663-7 | 70518-2663-8
PACKAGE_DESCRIPTIONS: 4 in 1 BOTTLE, PLASTIC | 14 in 1 BOTTLE, PLASTIC | 14 in 1 BLISTER PACK | 30 in 1 BLISTER PACK | 14 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 28 in 1 BOTTLE, PLASTIC | 4 in 1 BOTTLE, PLASTIC | 100 in 1 BOTTLE, PLASTIC
PUBLISHED_DATE: Apr 02, 2026
TITLE: METRONIDAZOLE TABLET [REMEDYREPACK INC.]
SETID: d5784eeb-6b99-4e8a-847b-b0d1090ed48a
SOURCE: DailyMed"
DailyMed,tinidazole,6f3ce597-64c1-4204-a67a-8b6f6e7e8bca,TINIDAZOLE TABLET [EDENBRIDGE PHARMACEUTICALS LLC.],"Dec 19, 2025",Tinidazole,Tinidazole,TINIDAZOLE | TINIDAZOLE,250 mg | 500 mg,42799-207-01,40 in 1 BOTTLE,"TYPE: DAILMED_PRODUCT
PRODUCT_NAME: Tinidazole
GENERIC_NAME: Tinidazole
ACTIVE_INGREDIENTS: TINIDAZOLE | TINIDAZOLE
STRENGTHS: 250 mg | 500 mg
NDCS: 42799-207-01
PACKAGE_DESCRIPTIONS: 40 in 1 BOTTLE
PUBLISHED_DATE: Dec 19, 2025
TITLE: TINIDAZOLE TABLET [EDENBRIDGE PHARMACEUTICALS LLC.]
SETID: 6f3ce597-64c1-4204-a67a-8b6f6e7e8bca
SOURCE: DailyMed"
