itemid,label,fluid,category,valueuom,aliases,structured_text
51205,Factor VII,Blood,Hematology,,Factor VII | Factor VII Blood | Hematology Factor VII,"TYPE: LAB_TEST
DISPLAY_NAME: Factor VII
ALIASES: Factor VII | Factor VII Blood | Hematology Factor VII
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51205"
51252,Microcytes,Blood,Hematology,,Microcytes | Microcytes Blood | Hematology Microcytes,"TYPE: LAB_TEST
DISPLAY_NAME: Microcytes
ALIASES: Microcytes | Microcytes Blood | Hematology Microcytes
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51252"
51279,Red Blood Cells,Blood,Hematology,m/uL,Red Blood Cells | Red Blood Cells Blood | Hematology Red Blood Cells,"TYPE: LAB_TEST
DISPLAY_NAME: Red Blood Cells
ALIASES: Red Blood Cells | Red Blood Cells Blood | Hematology Red Blood Cells
UNIT: m/uL
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51279"
51291,Sickle Cells,Blood,Hematology,,Sickle Cells | Sickle Cells Blood | Hematology Sickle Cells,"TYPE: LAB_TEST
DISPLAY_NAME: Sickle Cells
ALIASES: Sickle Cells | Sickle Cells Blood | Hematology Sickle Cells
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51291"
52083,Autohem+g,Blood,Hematology,,Autohem+g | Autohem+g Blood | Hematology Autohem+g,"TYPE: LAB_TEST
DISPLAY_NAME: Autohem+g
ALIASES: Autohem+g | Autohem+g Blood | Hematology Autohem+g
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52083"
52186,Test,Blood,Hematology,,Test | Test Blood | Hematology Test,"TYPE: LAB_TEST
DISPLAY_NAME: Test
ALIASES: Test | Test Blood | Hematology Test
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52186"
51167,CD2,Blood,Hematology,,CD2 | CD2 Blood | Hematology CD2,"TYPE: LAB_TEST
DISPLAY_NAME: CD2
ALIASES: CD2 | CD2 Blood | Hematology CD2
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51167"
52098,Clot Lysis,Blood,Hematology,,Clot Lysis | Clot Lysis Blood | Hematology Clot Lysis,"TYPE: LAB_TEST
DISPLAY_NAME: Clot Lysis
ALIASES: Clot Lysis | Clot Lysis Blood | Hematology Clot Lysis
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52098"
52113,Factor IX Inhibitor,Blood,Hematology,,Factor IX Inhibitor | Factor IX Inhibitor Blood | Hematology Factor IX Inhibitor,"TYPE: LAB_TEST
DISPLAY_NAME: Factor IX Inhibitor
ALIASES: Factor IX Inhibitor | Factor IX Inhibitor Blood | Hematology Factor IX Inhibitor
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52113"
52189,Thrombin Time Control,Blood,Hematology,,Thrombin Time Control | Thrombin Time Control Blood | Hematology Thrombin Time Control,"TYPE: LAB_TEST
DISPLAY_NAME: Thrombin Time Control
ALIASES: Thrombin Time Control | Thrombin Time Control Blood | Hematology Thrombin Time Control
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52189"
52204,RBCDist,Blood,Hematology,,RBCDist | RBCDist Blood | Hematology RBCDist,"TYPE: LAB_TEST
DISPLAY_NAME: RBCDist
ALIASES: RBCDist | RBCDist Blood | Hematology RBCDist
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52204"
51187,CD55,Blood,Hematology,,CD55 | CD55 Blood | Hematology CD55,"TYPE: LAB_TEST
DISPLAY_NAME: CD55
ALIASES: CD55 | CD55 Blood | Hematology CD55
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51187"
51230,HLA-DR,Blood,Hematology,,HLA-DR | HLA-DR Blood | Hematology HLA-DR,"TYPE: LAB_TEST
DISPLAY_NAME: HLA-DR
ALIASES: HLA-DR | HLA-DR Blood | Hematology HLA-DR
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51230"
51233,Hypochromia,Blood,Hematology,,Hypochromia | Hypochromia Blood | Hematology Hypochromia,"TYPE: LAB_TEST
DISPLAY_NAME: Hypochromia
ALIASES: Hypochromia | Hypochromia Blood | Hematology Hypochromia
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51233"
52135,Immature Granulocytes,Blood,Hematology,%,Immature Granulocytes | Immature Granulocytes Blood | Hematology Immature Granulocytes,"TYPE: LAB_TEST
DISPLAY_NAME: Immature Granulocytes
ALIASES: Immature Granulocytes | Immature Granulocytes Blood | Hematology Immature Granulocytes
UNIT: %
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52135"
52181,Stomatocyte,Blood,Hematology,,Stomatocyte | Stomatocyte Blood | Hematology Stomatocyte,"TYPE: LAB_TEST
DISPLAY_NAME: Stomatocyte
ALIASES: Stomatocyte | Stomatocyte Blood | Hematology Stomatocyte
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52181"
52195,Voided Specimen,Blood,Hematology,,Voided Specimen | Voided Specimen Blood | Hematology Voided Specimen,"TYPE: LAB_TEST
DISPLAY_NAME: Voided Specimen
ALIASES: Voided Specimen | Voided Specimen Blood | Hematology Voided Specimen
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52195"
51224,Hemoglobin C,Blood,Hematology,%,Hemoglobin C | Hemoglobin C Blood | Hematology Hemoglobin C,"TYPE: LAB_TEST
DISPLAY_NAME: Hemoglobin C
ALIASES: Hemoglobin C | Hemoglobin C Blood | Hematology Hemoglobin C
UNIT: %
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51224"
51276,Quantitative G6PD,Blood,Hematology,U/g/Hb,Quantitative G6PD | Quantitative G6PD Blood | Hematology Quantitative G6PD,"TYPE: LAB_TEST
DISPLAY_NAME: Quantitative G6PD
ALIASES: Quantitative G6PD | Quantitative G6PD Blood | Hematology Quantitative G6PD
UNIT: U/g/Hb
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51276"
52082,Aspirin Reactivity,Blood,Hematology,,Aspirin Reactivity | Aspirin Reactivity Blood | Hematology Aspirin Reactivity,"TYPE: LAB_TEST
DISPLAY_NAME: Aspirin Reactivity
ALIASES: Aspirin Reactivity | Aspirin Reactivity Blood | Hematology Aspirin Reactivity
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52082"
52096,Chloroacetate,Blood,Hematology,,Chloroacetate | Chloroacetate Blood | Hematology Chloroacetate,"TYPE: LAB_TEST
DISPLAY_NAME: Chloroacetate
ALIASES: Chloroacetate | Chloroacetate Blood | Hematology Chloroacetate
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52096"
52144,Methemoglobin,Blood,Hematology,,Methemoglobin | Methemoglobin Blood | Hematology Methemoglobin,"TYPE: LAB_TEST
DISPLAY_NAME: Methemoglobin
ALIASES: Methemoglobin | Methemoglobin Blood | Hematology Methemoglobin
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52144"
52146,Naphtol Acetate Stain,Blood,Hematology,,Naphtol Acetate Stain | Naphtol Acetate Stain Blood | Hematology Naphtol Acetate Stain,"TYPE: LAB_TEST
DISPLAY_NAME: Naphtol Acetate Stain
ALIASES: Naphtol Acetate Stain | Naphtol Acetate Stain Blood | Hematology Naphtol Acetate Stain
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52146"
52163,PT Control,Blood,Hematology,,PT Control | PT Control Blood | Hematology PT Control,"TYPE: LAB_TEST
DISPLAY_NAME: PT Control
ALIASES: PT Control | PT Control Blood | Hematology PT Control
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52163"
51180,"CD4 Cells, Percent",Blood,Hematology,%,"CD4 Cells, Percent | CD4 Cells Percent | CD4 Cells, Percent Blood | Hematology CD4 Cells, Percent","TYPE: LAB_TEST
DISPLAY_NAME: CD4 Cells, Percent
ALIASES: CD4 Cells, Percent | CD4 Cells Percent | CD4 Cells, Percent Blood | Hematology CD4 Cells, Percent
UNIT: %
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51180"
52077,Acidserum,Blood,Hematology,,Acidserum | Acidserum Blood | Hematology Acidserum,"TYPE: LAB_TEST
DISPLAY_NAME: Acidserum
ALIASES: Acidserum | Acidserum Blood | Hematology Acidserum
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52077"
52102,Crenated Cells,Blood,Hematology,,Crenated Cells | Crenated Cells Blood | Hematology Crenated Cells,"TYPE: LAB_TEST
DISPLAY_NAME: Crenated Cells
ALIASES: Crenated Cells | Crenated Cells Blood | Hematology Crenated Cells
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52102"
52103,Cross Imm,Blood,Hematology,,Cross Imm | Cross Imm Blood | Hematology Cross Imm,"TYPE: LAB_TEST
DISPLAY_NAME: Cross Imm
ALIASES: Cross Imm | Cross Imm Blood | Hematology Cross Imm
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52103"
52147,NEUTX,Blood,Hematology,,NEUTX | NEUTX Blood | Hematology NEUTX,"TYPE: LAB_TEST
DISPLAY_NAME: NEUTX
ALIASES: NEUTX | NEUTX Blood | Hematology NEUTX
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52147"
52156,Peroxidase Staining,Blood,Hematology,,Peroxidase Staining | Peroxidase Staining Blood | Hematology Peroxidase Staining,"TYPE: LAB_TEST
DISPLAY_NAME: Peroxidase Staining
ALIASES: Peroxidase Staining | Peroxidase Staining Blood | Hematology Peroxidase Staining
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52156"
52159,Platelet Aggregation,Blood,Hematology,,Platelet Aggregation | Platelet Aggregation Blood | Hematology Platelet Aggregation,"TYPE: LAB_TEST
DISPLAY_NAME: Platelet Aggregation
ALIASES: Platelet Aggregation | Platelet Aggregation Blood | Hematology Platelet Aggregation
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52159"
51135,ADP,Blood,Hematology,,ADP | ADP Blood | Hematology ADP,"TYPE: LAB_TEST
DISPLAY_NAME: ADP
ALIASES: ADP | ADP Blood | Hematology ADP
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51135"
51153,CD103,Blood,Hematology,,CD103 | CD103 Blood | Hematology CD103,"TYPE: LAB_TEST
DISPLAY_NAME: CD103
ALIASES: CD103 | CD103 Blood | Hematology CD103
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51153"
51268,Polychromasia,Blood,Hematology,,Polychromasia | Polychromasia Blood | Hematology Polychromasia,"TYPE: LAB_TEST
DISPLAY_NAME: Polychromasia
ALIASES: Polychromasia | Polychromasia Blood | Hematology Polychromasia
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51268"
52203,RBCAgg,Blood,Hematology,,RBCAgg | RBCAgg Blood | Hematology RBCAgg,"TYPE: LAB_TEST
DISPLAY_NAME: RBCAgg
ALIASES: RBCAgg | RBCAgg Blood | Hematology RBCAgg
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52203"
52208,BasoFlg,Blood,Hematology,,BasoFlg | BasoFlg Blood | Hematology BasoFlg,"TYPE: LAB_TEST
DISPLAY_NAME: BasoFlg
ALIASES: BasoFlg | BasoFlg Blood | Hematology BasoFlg
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52208"
51143,Atypical Lymphocytes,Blood,Hematology,%,Atypical Lymphocytes | Atypical Lymphocytes Blood | Hematology Atypical Lymphocytes,"TYPE: LAB_TEST
DISPLAY_NAME: Atypical Lymphocytes
ALIASES: Atypical Lymphocytes | Atypical Lymphocytes Blood | Hematology Atypical Lymphocytes
UNIT: %
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51143"
51147,Bite Cells,Blood,Hematology,,Bite Cells | Bite Cells Blood | Hematology Bite Cells,"TYPE: LAB_TEST
DISPLAY_NAME: Bite Cells
ALIASES: Bite Cells | Bite Cells Blood | Hematology Bite Cells
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51147"
51184,CD5,Blood,Hematology,,CD5 | CD5 Blood | Hematology CD5,"TYPE: LAB_TEST
DISPLAY_NAME: CD5
ALIASES: CD5 | CD5 Blood | Hematology CD5
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51184"
51196,D-Dimer,Blood,Hematology,ng/mL FEU,D-Dimer | D-Dimer Blood | Hematology D-Dimer,"TYPE: LAB_TEST
DISPLAY_NAME: D-Dimer
ALIASES: D-Dimer | D-Dimer Blood | Hematology D-Dimer
UNIT: ng/mL FEU
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51196"
51199,Eosinophil Count,Blood,Hematology,,Eosinophil Count | Eosinophil Count Blood | Hematology Eosinophil Count,"TYPE: LAB_TEST
DISPLAY_NAME: Eosinophil Count
ALIASES: Eosinophil Count | Eosinophil Count Blood | Hematology Eosinophil Count
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51199"
52173,Red Blood Cell Enzyme,Blood,Hematology,,Red Blood Cell Enzyme | Red Blood Cell Enzyme Blood | Hematology Red Blood Cell Enzyme,"TYPE: LAB_TEST
DISPLAY_NAME: Red Blood Cell Enzyme
ALIASES: Red Blood Cell Enzyme | Red Blood Cell Enzyme Blood | Hematology Red Blood Cell Enzyme
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52173"
52215,ATLFlg,Blood,Hematology,,ATLFlg | ATLFlg Blood | Hematology ATLFlg,"TYPE: LAB_TEST
DISPLAY_NAME: ATLFlg
ALIASES: ATLFlg | ATLFlg Blood | Hematology ATLFlg
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52215"
51154,CD117,Blood,Hematology,,CD117 | CD117 Blood | Hematology CD117,"TYPE: LAB_TEST
DISPLAY_NAME: CD117
ALIASES: CD117 | CD117 Blood | Hematology CD117
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51154"
52115,Fibrinoge,Blood,Hematology,,Fibrinoge | Fibrinoge Blood | Hematology Fibrinoge,"TYPE: LAB_TEST
DISPLAY_NAME: Fibrinoge
ALIASES: Fibrinoge | Fibrinoge Blood | Hematology Fibrinoge
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52115"
52182,Sudan Black Staining,Blood,Hematology,,Sudan Black Staining | Sudan Black Staining Blood | Hematology Sudan Black Staining,"TYPE: LAB_TEST
DISPLAY_NAME: Sudan Black Staining
ALIASES: Sudan Black Staining | Sudan Black Staining Blood | Hematology Sudan Black Staining
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52182"
51142,Arachadonic Acid,Blood,Hematology,,Arachadonic Acid | Arachadonic Acid Blood | Hematology Arachadonic Acid,"TYPE: LAB_TEST
DISPLAY_NAME: Arachadonic Acid
ALIASES: Arachadonic Acid | Arachadonic Acid Blood | Hematology Arachadonic Acid
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51142"
51177,CD33,Blood,Hematology,,CD33 | CD33 Blood | Hematology CD33,"TYPE: LAB_TEST
DISPLAY_NAME: CD33
ALIASES: CD33 | CD33 Blood | Hematology CD33
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51177"
51178,CD34,Blood,Hematology,%,CD34 | CD34 Blood | Hematology CD34,"TYPE: LAB_TEST
DISPLAY_NAME: CD34
ALIASES: CD34 | CD34 Blood | Hematology CD34
UNIT: %
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51178"
51217,Glyco A,Blood,Hematology,,Glyco A | Glyco A Blood | Hematology Glyco A,"TYPE: LAB_TEST
DISPLAY_NAME: Glyco A
ALIASES: Glyco A | Glyco A Blood | Hematology Glyco A
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51217"
51244,Lymphocytes,Blood,Hematology,%,Lymphocytes | Lymphocytes Blood | Hematology Lymphocytes,"TYPE: LAB_TEST
DISPLAY_NAME: Lymphocytes
ALIASES: Lymphocytes | Lymphocytes Blood | Hematology Lymphocytes
UNIT: %
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51244"
52153,Other Inhibitor,Blood,Hematology,,Other Inhibitor | Other Inhibitor Blood | Hematology Other Inhibitor,"TYPE: LAB_TEST
DISPLAY_NAME: Other Inhibitor
ALIASES: Other Inhibitor | Other Inhibitor Blood | Hematology Other Inhibitor
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52153"
52174,"Reptilase Time, Control",Blood,Hematology,,"Reptilase Time, Control | Reptilase Time Control | Reptilase Time, Control Blood | Hematology Reptilase Time, Control","TYPE: LAB_TEST
DISPLAY_NAME: Reptilase Time, Control
ALIASES: Reptilase Time, Control | Reptilase Time Control | Reptilase Time, Control Blood | Hematology Reptilase Time, Control
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52174"
52188,Thrombin Time Control,Blood,Hematology,,Thrombin Time Control | Thrombin Time Control Blood | Hematology Thrombin Time Control,"TYPE: LAB_TEST
DISPLAY_NAME: Thrombin Time Control
ALIASES: Thrombin Time Control | Thrombin Time Control Blood | Hematology Thrombin Time Control
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52188"
51150,Blood Parasite Smear,Blood,Hematology,,Blood Parasite Smear | Blood Parasite Smear Blood | Hematology Blood Parasite Smear,"TYPE: LAB_TEST
DISPLAY_NAME: Blood Parasite Smear
ALIASES: Blood Parasite Smear | Blood Parasite Smear Blood | Hematology Blood Parasite Smear
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51150"
51169,CD20 %,Blood,Hematology,,CD20 % | CD20 % Blood | Hematology CD20 %,"TYPE: LAB_TEST
DISPLAY_NAME: CD20 %
ALIASES: CD20 % | CD20 % Blood | Hematology CD20 %
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51169"
51227,Hemogloblin S,Blood,Hematology,%,Hemogloblin S | Hemogloblin S Blood | Hematology Hemogloblin S,"TYPE: LAB_TEST
DISPLAY_NAME: Hemogloblin S
ALIASES: Hemogloblin S | Hemogloblin S Blood | Hematology Hemogloblin S
UNIT: %
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51227"
51272,"Protein S, Antigen",Blood,Hematology,,"Protein S, Antigen | Protein S Antigen | Protein S, Antigen Blood | Hematology Protein S, Antigen","TYPE: LAB_TEST
DISPLAY_NAME: Protein S, Antigen
ALIASES: Protein S, Antigen | Protein S Antigen | Protein S, Antigen Blood | Hematology Protein S, Antigen
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51272"
51290,Sickle Cell Preparation,Blood,Hematology,,Sickle Cell Preparation | Sickle Cell Preparation Blood | Hematology Sickle Cell Preparation,"TYPE: LAB_TEST
DISPLAY_NAME: Sickle Cell Preparation
ALIASES: Sickle Cell Preparation | Sickle Cell Preparation Blood | Hematology Sickle Cell Preparation
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 51290"
52072,Absolute CD56 Count,Blood,Hematology,,Absolute CD56 Count | Absolute CD56 Count Blood | Hematology Absolute CD56 Count,"TYPE: LAB_TEST
DISPLAY_NAME: Absolute CD56 Count
ALIASES: Absolute CD56 Count | Absolute CD56 Count Blood | Hematology Absolute CD56 Count
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52072"
52084,Autohem-g,Blood,Hematology,,Autohem-g | Autohem-g Blood | Hematology Autohem-g,"TYPE: LAB_TEST
DISPLAY_NAME: Autohem-g
ALIASES: Autohem-g | Autohem-g Blood | Hematology Autohem-g
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52084"
52219,WBCScat,Blood,Hematology,,WBCScat | WBCScat Blood | Hematology WBCScat,"TYPE: LAB_TEST
DISPLAY_NAME: WBCScat
ALIASES: WBCScat | WBCScat Blood | Hematology WBCScat
UNIT: 
CATEGORY: Hematology
FLUID: Blood
LOINC: 
ITEMID: 52219"
